cp,artist,song,section
III-VII-VI-III-VI,big star,september gurls,chorus
III-VII-VI-III-VI,buddy holly,peggy sue,verse
III-VII-VI-III-VI,buddy holly,peggy sue,chorus
III-VII-VI-III-VI,pearl jam,elderly woman behind the counter in a small town,verse
III-VII-VI-III-VI,johnny cash,ring of fire,chorus
III-VII-VI-III-VI,cheap trick,surrender,verse
III-VII-VI-III-VI,del amitri,nothing ever happens,verse
III-VII-VI-III-VI,the sing team,satisfied in you,chorus
III-VII-VI-III-VI,the beatles,two of us,verse
III-VII-VI-III-VI,guns n' roses,patience,chorus
III-VII-VI-III-VI,the decemberists,16 military wives,chorus
III-VII-VI-III-VI,helloween,windmill,chorus
III-VII-VI-III-VI,ayreon,pain,chorus
III-VII-VI-III-VI,jimmy buffett,coast of carolina,chorus
III-VII-VI-III-VI,schoolhouse rock,interjections,verse
III-VII-VI-III-VI,paul simon,cecelia,chorus
III-VII-VI-III-VI,hank green,mother pheasant plucker,chorus
III-VII-VI-III-VI,radical face,welcome home,verse
III-VII-VI-III-VI,they might be giants,everything right is wrong again,verse
III-VII-VI-III-VI,green day,no one knows,chorus
III-VII-VI-III-VI,sammy hagar,i'll fall in love again,verse
III-VII-VI-III-VI,cyndi lauper,true colors,chorus
III-VII-VI-III-VI,toru minegishi,splatoon - split and splat,verse
III-VII-VI-VII-III,bruno mars,grenade,chorus
III-VII-VI-VII-III,bryan adams,everything i do,verse
III-VII-VI-VII-III,johnathan coulton and ellen mclain,still alive,chorus
III-VII-VI-VII-III,katy perry,waking up in vegas,chorus
III-VII-VI-VII-III,led zeppelin,tangerine,chorus
III-VII-VI-VII-III,led zeppelin,tangerine,verse
III-VII-VI-VII-III,train,hey soul sister,chorus
III-VII-VI-VII-III,hank green,i know,verse
III-VII-VI-VII-III,tommy james and the shondells,crimson and clover,verse
III-VII-VI-VII-III,tracy chapman,give me one reason,verse
III-VII-VI-VII-III,lazy town,you are a pirate,chorus
III-VII-VI-VII-III,suzanne vega,luka,verse
III-VII-VI-VII-III,switchfoot,dare you to move,chorus
III-VII-VI-VII-III,sophie b hawkins,as i lay me down,chorus
III-VII-VI-VII-III,oyuugi wagamama dan x paradeis,liverty,verse
III-VII-VI-VII-III,hank green,it all makes sense at the end,chorus
III-VII-VI-VII-III,abba,so long,chorus
III-VII-VI-VII-III,tom robinson band,2 4 6 8 motorway,verse
III-VII-VI-VII-III,john mayer,your body is a wonderland,chorus
III-VII-VI-VII-III,matchbox 20,3am,chorus
III-VII-VI-VII-III,the white stripes,you don't know what love is,verse
III-VII-VI-VII-III,rich curtis,latitude end - andre sobota remix,chorus
III-VII-VI-VII-III,they might be giants,nightgown of the sullen moon,verse
III-VII-VI-VII-III,helloween,windmill,verse
III-VII-VI-VII-III,porter robiinson,sea of voices,verse
III-VII-VI-VII-III,motoi sakuraba,the silvery snowland,verse
III-VII-VI-VII-III,green day,american idiot,verse
III-VII-VI-VII-III,lazytown,cooking by the book,chorus
III-VI-VII-i-III,pink,who knew,chorus
III-VII-VI-VII-III,lazytown,cooking by the book,verse
III-VII-VI-VII-III,parry gripp,nom nom nom nom nom nom nom,chorus
III-VII-VI-VII-III,taylor swift,style,chorus
III-VII-VI-VII-III,blue swede,hooked on a feeling,chorus
III-VII-VI-VII-III,adam buxton,counting song,chorus
III-VII-VI-VII-III,green day,minority,verse
III-VII-VI-VII-III,sheryl crow,the first cut is the deepest,chorus
III-VII-VI-VII-III,steerner ft corey saxon,sparks,verse
III-VII-VI-VII-III,the mighty mighty bosstones,the package store petition,chorus
III-VII-VI-VII-III,nintendo,squid kid,verse
III-VII-VI-VII-III,rhythm heaven fever,catch of the day,verse
III-VII-VI-VII-III,four year strong,go down in history,chorus
III-VII-VI-VII-III,toby keith,should've been a cowboy,verse
III-VII-VI-VII-III,toby keith,should've been a cowboy,chorus
III-VII-VI-VII-III,chino y nacho,el poeta,chorus
III-VII-VI-VII-III,phish,heavy things,verse
III-VII-VI-VII-III,the weepies,gotta have you,verse
III-VII-VI-VII-III,toni basil,hey mickey,chorus
III-VII-VI-VII-III,sigala,say you do,chorus
III-VII-VI-VII-III,eli young band,even if it breaks your heart,verse
III-VII-VI-VII-III,relient k,be my escape,chorus
III-VII-VI-VII-III,sigala,give me your love,verse
III-VII-VI-VII-III,spice girls,2 become 1,chorus
III-VII-VI-VII-i,panama,always,chorus
III-VII-VI-VII-i,suzanne vega,luka,verse
III-VII-VI-VII-i,tristam and braken,frame of mind,chorus
III-VII-VI-VII-i,tegan and sara,everything is awesome,chorus
III-VII-VI-VII-i,mike and andrew bennett,leave it with me,chorus
III-VII-VI-VII-i,bad lip reading,russian unicorn,chorus
III-VII-VI-VII-i,matchbox 20,3am,chorus
III-VII-VI-VII-i,3lau,how you love me,chorus
III-VII-VI-VII-i,henry jackman,wreck-it ralph,verse
III-VII-VI-VII-i,taylor swift,style,chorus
III-VII-VI-VII-i,nicky romero vs volt and state,warriors,chorus
III-VII-VI-VII-i,sigala,say you do,chorus
III-VII-VI-VII-i,relient k,be my escape,chorus
III-VII-VI-VII-i,noma,brain power,verse
III-VII-VI-VII-i,le vent du nord,rosette,verse
III-VII-VI-VII-i,spice girls,mama,chorus
III-VII-VI-VII-VI,neutral milk hotel,king of carrot flowers,verse
III-VII-VI-VII-VI,mat zo and arty,mozart,chorus
III-VII-VI-VII-VI,andrew lloyd webber,music of the night,chorus
III-VII-VI-VII-VI,the white stripes,dead leaves and the dirty ground,verse
III-VII-VI-VII-VI,the white stripes,dead leaves and the dirty ground,chorus
III-VII-VI-VII-VI,helloween,windmill,verse
III-VII-VI-VII-VI,motoi sakuraba,the silvery snowland,verse
III-VII-VI-VII-VI,the mighty mighty bosstones,the package store petition,chorus
III-VII-VI-VII-VI,billy squier,lonely is the night,verse
III-VII-VI-VII-VI,cat stevens,wild world,chorus
III-VII-VI-VII-VI,brand new,the archers bows have broken,verse
III-VII-VI-i-III,cascada,every time we touch,verse
III-VII-VI-i-III,rihanna,disturbia,chorus
III-VII-VI-i-III,jonas brothers,burnin up,verse
III-VII-VI-i-III,jonas brothers,burnin up,chorus
III-VII-VI-i-III,james morrison ft nelly furtado,broken strings,chorus
III-VII-VI-i-III,the cars,just what i needed,chorus
III-VII-VI-i-III,the begging sea,all we've got,chorus
III-VII-VI-i-III,nadia ali,rapture - avicii remix,chorus
III-VII-VI-i-III,sportfreunde stiller,applaus applaus,chorus
III-VII-VI-i-III,onerepublic,counting stars,chorus
III-VII-VI-i-III,krewella,enjoy the ride,chorus
III-VII-VI-i-III,pitbull,timber ft kesha,chorus
III-VII-VI-i-III,pitbull feat kesha,timber,chorus
III-VII-VI-i-III,foo fighters,my hero,chorus
III-VII-VI-i-III,adrian lux,weekend heroes - bauer and lanford remix,chorus
III-VII-VI-i-III,eric prydz,call on me,chorus
III-VII-VI-i-III,nelly furtado,all good things,chorus
III-VII-VI-i-III,shontelle,impossible,chorus
III-VII-VI-i-III,shontelle,impossible,verse
III-VII-VI-i-III,steve winwood,valerie,chorus
III-VII-VI-i-III,double take,hot problems,chorus
III-VII-VI-i-III,natasha bedingfield,pocketful of sunshine,chorus
III-VII-VI-i-III,ed sheeran,i see fire,verse
III-VII-VI-i-III,quinton barnes,there's no you,verse
III-VII-VI-i-III,headspace,the big day,chorus
III-VII-VI-i-III,alesso,sweet escape,chorus
III-VII-VI-i-III,miley cyrus,see you again,chorus
III-VII-VI-i-III,cro,traum,chorus
III-VII-VI-i-III,rise against,the good left undone,chorus
III-VII-VI-i-III,gummibar,the gummy bear song,chorus
III-VII-VI-i-III,sigala,sweet lovin,chorus
III-VII-VI-i-III,flo rida,good feeling,verse
III-VII-VI-i-III,fall out boy,irresistible,chorus
III-VII-VI-i-III,nicki minaj,va va voom,chorus
III-VII-VI-i-III,coleman hell,2 heads,chorus
III-VII-VI-i-III,dax johnson,the random and the purpose,chorus
III-VII-VI-i-III,dax johnson,the random and the purpose,chorus
III-VII-VI-i-III,the connells,'74-'75,chorus
III-VII-VI-i-III,beck,blue moon,chorus
III-VII-VI-i-III,saiyapimp,asagao academy theme feat kori,verse
III-VII-VI-i-VII,pink,raise your glass,chorus
III-VII-VI-i-VII,taylor swift,red,chorus
III-VII-VI-i-VII,taylor swift,22,chorus
III-VII-VI-i-VII,pink,raise your glass,verse
III-VII-VI-i-VII,the cars,just what i needed,chorus
III-VII-VI-i-VII,kurt vile,kv crimes,chorus
III-VII-VI-i-VII,dragonforce,through the fire and flames,chorus
III-VII-VI-i-VII,lana del rey,national anthem,chorus
III-VII-VI-i-VII,hank green,it all makes sense at the end,verse
III-VII-VI-i-VII,the kooks,naive,chorus
III-VII-VI-i-VII,panda bear,bros,chorus
III-VII-VI-i-VII,motoi sakuraba,the imperial city,verse
III-VII-VI-i-VII,jonathan coulton,code monkey,verse
III-VII-III-VI-III,annie lennox,into the west,chorus
III-VII-VI-i-VII,the mighty mighty bosstones,don't worry desmond dekker,chorus
III-VII-VI-i-VII,bon jovi,always,chorus
III-VII-VI-i-VII,cloud nothings,quieter today,chorus
III-VII-VI-i-VII,four year strong,go down in history,chorus
III-VII-III-VII-III,creedence clearwater revival,up around the bend,verse
III-VII-III-VII-III,michael jackson,black or white,verse
III-VII-III-VII-III,creedence clearwater revival,down on the corner,verse
III-VII-III-VII-III,jona lewie,stop the cavalry,verse
III-VII-III-VII-III,gary portnoy,where everybody knows your name - cheers theme,verse
III-VII-III-VII-III,the wreckers,leave the pieces,chorus
III-VII-III-VII-III,they might be giants,hopeless bleak despair,chorus
III-VII-III-VII-III,green day,2000 light years away,verse
III-VII-III-VII-III,the beatles,yellow submarine,chorus
III-VII-III-VII-III,the head and the heart,shake,chorus
III-VII-III-VII-III,sinead o'connor,silent night,verse
III-VII-III-VII-III,hank green,it all makes sense at the end,chorus
III-VII-III-VII-III,andrew lloyd webber,music of the night,chorus
III-VII-III-VII-III,john williams,olympic fanfare and theme,chorus
III-VII-III-VII-III,nintendo,tetris gb - b-type music,verse
III-VII-III-VII-III,twisted sister,we're not gonna take it,verse
III-VII-III-VII-III,martin solveig,hello ft dragonette,chorus
III-VII-III-VII-III,game freak,pokemon center - pokemon red and blue,verse
III-VII-III-VII-III,sum 41,in too deep,chorus
III-VII-III-VII-III,the pogues and kirsty maccoll,fairytale of new york,verse
III-VII-III-VII-III,lynn redgrave,while i'm still young,chorus
III-VII-III-VII-III,schoolhouse rock,interjections,verse
III-VII-III-VII-III,kenny rogers,the gambler,verse
III-VII-III-VII-III,delta rhythm boys,alouette,verse
III-VII-III-VII-III,richard and robert sherman,a spoonful of sugar,chorus
III-VII-III-VII-III,manfred mann,doo wah diddy diddy,verse
III-VII-III-VII-III,genevieve,colors,chorus
III-VII-III-VII-III,genevieve,colors,chorus
III-VII-III-VII-III,josh groban,o holy night,chorus
III-VII-III-VII-III,phish,heavy things,verse
III-VII-III-VII-III,animal collective,peacebone,chorus
III-VII-III-VII-III,twinklestars,rapikamu,chorus
III-VII-III-VII-VI,celine dion,my heart will go on,verse
III-VII-III-VII-VI,michael jackson,black or white,chorus
III-VII-III-VII-VI,taylor swift,red,chorus
III-VII-III-VII-VI,the wreckers,leave the pieces,chorus
III-VII-III-VII-VI,magnetic fields,acoustic guitar,verse
III-VII-III-VII-VI,emilia,big big world,chorus
III-VII-III-VII-VI,oyuugi wagamama dan x paradeis,liverty,verse
III-VII-III-VII-VI,hank green,it all makes sense at the end,chorus
III-VII-III-VII-VI,andrew lloyd webber,music of the night,chorus
III-VII-III-VII-VI,tegan and sara,everything is awesome,chorus
III-VII-III-VII-VI,denver the last dinosaur,denver the last dinosaur theme song,chorus
III-VII-III-VII-VI,martin solveig,hello ft dragonette,chorus
III-VII-III-VII-VI,sum 41,in too deep,chorus
III-VII-III-VII-VI,mgmt,weekend wars,verse
III-VII-III-VII-VI,motoi sakuraba,the silvery snowland,verse
III-VII-III-VII-VI,jimmy buffett,coast of carolina,chorus
III-VII-III-VII-VI,parry gripp,space unicorn,chorus
III-VII-III-VII-VI,schoolhouse rock,interjections,verse
III-VII-III-VII-VI,the mighty mighty bosstones,the horse shoe and the rabbit's foot,chorus
III-VII-III-VII-VI,schmoyoho,just do it ft shia labeouf,chorus
III-VII-III-VII-VI,the mighty mighty bosstones,don't worry desmond dekker,chorus
III-VII-III-VII-VI,rhythm heaven fever,catch of the day,verse
III-VII-III-VII-VI,the griswolds,beware the dog,chorus
III-VII-III-VII-VI,phish,heavy things,verse
III-VII-III-VII-VI,third eye blind,never let you go,chorus
III-VII-III-VII-VI,blink-182,built this pool,chorus
III-VII-III-VII-i,green day,2000 light years away,verse
III-VII-III-VII-i,casting crowns,o come all ye faithful - christmas,verse
III-VII-III-VII-i,hank green,it all makes sense at the end,chorus
III-VII-III-VII-i,alligatoah,wer weiss,chorus
III-VII-III-VII-i,the stone roses,i wanna be adored,chorus
III-VII-III-VII-i,nir-gerda,rasen'nawatashi--my spiral ,chorus
III-VII-III-VII-i,rasen'nawatashi--my spiral,nir-gerda,chorus
III-VII-III-VII-i,queen,you're my best friend,verse
III-VII-III-VII-i,the gaslight anthem,45,chorus
III-VII-III-VII-i,michael buble,it's a beautiful day,chorus
III-VII-III-VII-i,the pogues and kirsty maccoll,fairytale of new york,verse
III-VII-III-VII-i,the living end,who's gonna save us,chorus
III-VII-III-VII-i,toby keith,courtesy of the red white and blue,verse
III-VII-III-VII-i,the beatles,ob-la-di ob-la-da,chorus
III-VII-III-VII-i,blink 182,give me one good reason,verse
III-VII-III-VII-i,fastball,the way,chorus
III-VII-III-VI-III,don mclean,american pie,chorus
III-VII-III-VI-III,fun,some nights,chorus
III-VII-III-VI-III,james rich and boots randolph,yakety sax,verse
III-VII-III-VI-III,johnny cash,i walk the line,verse
III-VII-III-VI-III,miller 64,living the dream,verse
III-VII-III-VI-III,usher,dj's got us falling in love again,verse
III-VII-III-VI-III,creedence clearwater revival,down on the corner,chorus
III-VII-III-VI-III,creedence clearwater revival,down on the corner,verse
III-VII-III-VI-III,brooke fraser,something in the water,chorus
III-VII-III-VI-III,van morrison,brown eyed girl,chorus
III-VII-III-VI-III,queen,crazy little thing called love,verse
III-VII-III-VI-III,owl city,alligator sky,chorus
III-VII-III-VI-III,hanson,mmmbop,chorus
III-VII-III-VI-III,the tokens,the lion sleeps tonight,chorus
III-VII-III-VI-III,jo dee messina,i'm alright,chorus
III-VII-III-VI-III,jo dee messina,i'm alright,verse
III-VII-III-VI-III,dixie chicks,goodbye earl,verse
III-VII-III-VI-III,thompson square,are you gonna kiss me or not,chorus
III-VII-III-VI-III,the head and the heart,shake,chorus
III-VII-III-VI-III,little mermaid,under the sea,verse
III-VII-III-VI-III,sinead o'connor,silent night,verse
III-VII-III-VI-III,daniel ingram,apples to the core,verse
III-VII-III-VI-III,paul mccartney,sing the changes,verse
III-VII-III-VI-III,elton john,the oven instructions song,chorus
III-VII-III-VI-III,twisted sister,we're not gonna take it,chorus
III-VII-III-VI-III,twisted sister,we're not gonna take it,verse
III-VII-III-VI-III,abba,so long,chorus
III-VII-III-VI-III,jonathan coulton,shop vac,chorus
III-VII-III-VI-III,social distortion,sometimes i do,verse
III-VII-III-VI-III,social distortion,sometimes i do,chorus
III-VII-III-VI-III,murray gold,doctor who credits theme,chorus
III-VII-III-VI-III,paul simon,cecelia,chorus
III-VII-III-VI-III,adam buxton,counting song,verse
III-VII-III-VI-III,insideout a cappella,peanut butter and jelly,chorus
III-VII-III-VI-III,imagine dragons,i bet my life,chorus
III-VII-III-VI-III,phineas and ferb,triangulation,verse
III-VII-III-VI-III,phineas and ferb,triangulation,chorus
III-VII-III-VI-III,bowling for soup,high school never ends,chorus
III-VII-III-VI-III,the mighty mighty bosstones,they will need music,verse
III-VII-III-VI-III,alison krauss,down to the river to pray,chorus
III-VII-III-VI-III,catch 22,keasbey nights,chorus
III-VII-III-VI-III,twin forks,scraping up the pieces,verse
III-VII-III-VI-III,twin forks,scraping up the pieces,chorus
III-VII-III-VI-III,roger glover,love is all,verse
III-VII-III-VI-III,john williams,midway march,chorus
III-VII-III-VI-III,eisley,i wish,chorus
III-VII-III-VI-III,the shins,young pilgrims,chorus
III-VII-III-VI-III,regina spektor,baby jesus,chorus
III-VII-III-VI-III,love and theft,angel eyes,chorus
III-VII-III-VI-III,cat stevens,peace train,verse
III-VII-III-VI-III,fountains of wayne,hey julie,verse
III-VII-III-VI-III,weezer,el scorcho,chorus
III-VII-III-VI-III,bob marley,three little birds,verse
III-VII-III-VI-III,eric hutchinson,rock and roll,chorus
III-VII-III-VI-III,palm trees,casanova,chorus
III-VII-III-VI-III,green day,shoplifter,verse
III-VII-III-VI-III,the stanley brothers,over in the gloryland,verse
III-VII-III-VI-III,shakira,try everything,chorus
III-VII-III-VI-III,walter buckley,crazy little thing called love,verse
III-VII-III-VI-III,b witched,c est la vie,chorus
III-VII-III-VI-III,muse,exogenesis,chorus
III-VII-III-VI-VII,dire straits,skateaway,verse
III-VII-III-VI-VII,leonard cohen,hallelujah,verse
III-VII-III-VI-VII,jeff buckley,hallelujah,verse
III-VII-III-VI-VII,wally badarou,the dachstein angels,verse
III-VII-III-VI-VII,hank green,i know,verse
III-VII-III-VI-VII,schoolhouse rock,telegraph line,chorus
III-VII-III-VI-VII,thompson square,are you gonna kiss me or not,chorus
III-VII-III-VI-VII,disney,kiss the girl,chorus
III-VII-III-VI-VII,roxette,how do you do,chorus
III-VII-III-VI-VII,rhythm heaven,built to scale,verse
III-VII-III-VI-VII,abba,waterloo,chorus
III-VII-III-VI-VII,black lace,hokey cokey,chorus
III-VII-III-VI-VII,avicii,hey brother,chorus
III-VII-III-VI-VII,the pogues and kirsty maccoll,fairytale of new york,verse
III-VII-III-VI-VII,bowling for soup,high school never ends,chorus
III-VII-III-VI-VII,hank green,mother pheasant plucker,chorus
III-VII-III-VI-VII,nintendo,squid kid,verse
III-VII-III-VI-VII,roger glover,love is all,verse
III-VII-III-VI-VII,shovel knight - la danse macabre,jake kaufman,chorus
III-VII-III-VI-VII,weird al yankovic,the night santa went crazy,chorus
III-VII-III-VI-VII,seinabo sey,younger,chorus
III-VII-III-VI-VII,blink-182,going away to college,chorus
III-VII-iv-VI-III,counting crows,a long december,verse
III-VII-iv-VI-III,foster the people,pumped up kicks,chorus
III-VII-iv-VI-III,foster the people,pumped up kicks,verse
III-VII-iv-VI-III,katy perry,wide awake,chorus
III-VII-iv-VI-III,oasis,stop crying your heart out,chorus
III-VII-iv-VI-III,avril lavigne,complicated,chorus
III-VII-iv-VI-III,cher,believe,chorus
III-VII-iv-VI-III,katy perry,hot n cold,verse
III-VII-iv-VI-III,katy perry,hot n cold,chorus
III-VII-iv-VI-III,imagine dragons,radioactive,chorus
III-VII-iv-VI-III,justin timberlake,what goes around comes around,verse
III-VII-iv-VI-III,alice in chains,man in the box,chorus
III-VII-iv-VI-III,carolina liar,i'm not over,verse
III-VII-iv-VI-III,lana del rey,without you,chorus
III-VII-iv-VI-III,gary jules,mad world,verse
III-VII-iv-VI-III,evermore,running,chorus
III-VII-iv-VI-III,imagine dragons,on top of the world,chorus
III-VII-iv-VI-III,lana del rey,radio,chorus
III-VII-iv-VI-III,lana del rey,radio,chorus
III-VII-iv-VI-III,bakermat,uizicht,chorus
III-VII-iv-VI-III,adel tawil,lieder,verse
III-VII-iv-VI-III,peter schilling,major tom - voellig losgeloest,chorus
