cp,artist,song,section
vi-IV-V-I,john powell,how to train your dragon - test drive,chorus
vi-IV-V-I,zun,touhou 5 mystic square - alice in wonderland,chorus
vi-IV-V-I,jj lin,always online,chorus
vi-IV-V-I,jj lin,always online,chorus
vi-IV-V-I,johnny cash,the man comes around,verse
vi-IV-V-I,feng huang chuan qi,zui xuan min zu feng,verse
vi-IV-V-I,djvi,back on track - from geometry dash,verse
vi-IV-V-I,culture club,karma chameleon,chorus
vi-IV-V-I,berryz kobo,dakishimete dakishimete,chorus
vi-IV-V-I,konami,ys vi - release of the far west ocean,chorus
vi-IV-V-I,nate ruess,great big storm,verse
vi-IV-V-I,wavves,way too much,chorus
vi-IV-V-I,traditional,we wish you a merry christmas,verse
vi-IV-V-I,wan wan,surpass the gate of the silver key,verse
vi-IV-V-I,gfriend,me gustas tu,chorus
vi-IV-V-I,taylor swift,the best day,chorus
vi-IV-V-I,ufo,doctor doctor,chorus
vi-IV-V-I,zun,alice in wonderland,chorus
vi-IV-V-I,scott krippayne,i'm not cool,verse
vi-IV-V-I,kshmr,dadima,chorus
vi-IV-V-I,toru minegishi,tokimeki bomb rush,chorus
vi-IV-V-iii,within temptation,iron,chorus
vi-IV-V-iii,cern,the message - northern mix,chorus
vi-IV-V-iii,nano ripe,15 byou hanasaku iroha cm,chorus
vi-IV-V-iii,jeremy soule,skyrim - far horizons,chorus
vi-IV-V-iii,littlelamp100,mega man infamous intent - warped reality,verse
vi-IV-V-ii,the raconteurs,together,verse
vi-IV-V-ii,relocate,typhoon,chorus
vi-IV-V-ii,the mighty mighty bosstones,a jackknife to a swan,chorus
vi-IV-V-ii,iron maiden,aces high,chorus
vi-IV-ii-V,dusty springfield,you don't have to say you love me,chorus
vi-IV-ii-V,xi,freedom dive,verse
vi-IV-ii-V,tove lo,cool girl,chorus
vi-IV-ii-vi,echotape,far from heaven,chorus
vi-IV-ii-vi,pink floyd,welcome to the machine,verse
vi-IV-ii-vi,grimes,vanessa,verse
vi-IV-ii-vi,helloween,a tale that wasn't right,verse
vi-IV-ii-vi,mt eden,sierra leone,chorus
vi-IV-ii-vi,big data,bombs over brooklyn,chorus
vi-IV-ii-vi,airbag,sounds that i hear,verse
vi-IV-ii-vi,ellie goulding,love me like you do,chorus
vi-IV-ii-vi,david guetta,baby when the light,chorus
vi-IV-ii-vi,seven lions,nepenthe,chorus
vi-IV-ii-5/6,queen,the show must go on,chorus
vi-IV-ii-5/6,senpi,awakening wolf's instinct,chorus
vi-IV-ii-IV,skrillex,kill everybody,chorus
vi-IV-ii-IV,inxs,beautiful girl,chorus
vi-IV-ii-IV,armin van buuren,orbion,chorus
vi-IV-ii-IV,george acosta feat emma lock,never fear - atb remix,chorus
vi-IV-ii-IV,rafael frost,slipstream,verse
vi-IV-ii-IV,bisbetic,feeling,chorus
vi-IV-ii-IV,qt,hey qt,verse
vi-IV-ii-iii,cashmere cat,paws,chorus
vi-IV-ii-I,pitbull,rain over me,verse
vi-IV-ii-I,lindsey stirling,mirror haus,chorus
vi-IV-ii-I,scarab,vagabond,chorus
vi-IV-vi-IV,souleye,passion for exploring,verse
vi-IV-vi-IV,enrique iglesias,dirty dancer,chorus
vi-IV-vi-IV,miley cyrus,wrecking ball,chorus
vi-IV-vi-IV,the coral,dreaming of you,verse
vi-IV-vi-IV,alan parsons project,eye in the sky,chorus
vi-IV-vi-IV,shogo sakai,fate,verse
vi-IV-vi-IV,the heavy,stuck,verse
vi-IV-vi-IV,fleetwood mac,rhiannon,verse
vi-IV-vi-IV,david wise,donkey kong country - aquatic ambience,verse
vi-IV-vi-IV,david wise,donkey kong country - aquatic ambience,chorus
vi-IV-vi-IV,blink-182,go,chorus
vi-IV-vi-V,robyn,indestructible,chorus
vi-IV-vi-V,blink 182,give me one good reason,verse
vi-V-IV-V,ayaka hirahara,jupiter,verse
vi-V-IV-V,david guetta,titanium feat sia,chorus
vi-V-IV-V,lupe fiasco,the show goes on,chorus
vi-V-IV-V,pitbull,hotel room service,chorus
vi-V-IV-V,the beatles,come together,chorus
vi-V-IV-V,nsync,it's gonna be me,chorus
vi-V-IV-V,epica,the essence of silence,chorus
vi-V-IV-V,plain white t's,1 2 3 4,verse
vi-V-IV-V,mamas and the papas,california dreamin',verse
vi-V-IV-V,eric prydz,pjanoo,verse
vi-V-IV-V,nathan ford,deck of war - title,chorus
vi-V-IV-V,kasbo,kaleidoscope,verse
vi-V-IV-V,madeon,innocence ft aquillo,verse
vi-V-IV-V,claris,connect,verse
vi-V-IV-V,au5,virgo,chorus
vi-V-IV-V,brian fallon,nobody wins,verse
vi-V-IV-V,saves the day,deranged and desperate,chorus
vi-V-IV-V,link's awakening,tal tal heights,verse
vi-V-IV-V,carly rae jepsen,making the most of the night,chorus
vi-V-IV-I,souleye,pushing onwards,verse
vi-V-IV-I,elliott smith,miss misery,verse
vi-V-IV-I,elliott smith,miss misery,chorus
vi-V-IV-I,keane vs basto,bend and break,chorus
vi-V-IV-I,takahashi yu,genjitsu to iu na no kaibutsu to tatakau monotachi,chorus
vi-V-IV-I,armin van buuren,pulsar,chorus
vi-V-IV-I,chris de burgh,lady in red,verse
vi-V-IV-I,alter bridge,watch over you,chorus
vi-V-IV-I,david guetta ft taped rai,just one last time,chorus
vi-V-IV-I,milky chance,stolen dance,verse
vi-V-IV-I,milky chance,stolen dance,chorus
vi-V-IV-I,dream theater,another day,verse
vi-V-IV-I,justice,helix,verse
vi-V-IV-I,carly rae jepsen,more than a memory,chorus
vi-V-IV-I,mike posner,i took a pill in ibiza - seeb remix,chorus
vi-V-IV-I,wiktoria,save me,chorus
vi-V-IV-vi,kent,duett,chorus
vi-V-IV-vi,zun,septette for the dead princess,verse
vi-V-IV-vi,soundprank,animus,chorus
vi-V-IV-vi,blur,coffee and tv,chorus
vi-V-IV-vi,kwabs,walk,chorus
vi-V-IV-vi,saves the day,anywhere with you,verse
vi-V-IV-iii,pink and fun,just give me a reason,chorus
vi-V-IV-iii,brand new,good to know if i ever needed attention,chorus
vi-V-IV-iii,bonnie tyler,it's a heartache,chorus
vi-V-IV-ii,sting,desert rose,verse
vi-V-IV-ii,avicii,fade into darkness,chorus
vi-V-IV-ii,foals,mountain at my gates,verse
vi-V-IV-ii,blink-182,teenage satellites,verse
vi-V-I-IV,the beatles,i'm looking through you,verse
vi-V-I-IV,andreas schuller,mobo 2012,chorus
vi-V-I-IV,nhato,forbidden soul,chorus
vi-V-I-IV,joe inoue,closer,verse
vi-V-I-IV,sia,clap your hands,chorus
vi-V-I-IV,biffy clyro,all the way down,verse
vi-V-I-IV,zedd,find you,chorus
vi-V-I-IV,meghan trainor,no,chorus
vi-V-I-IV,meghan trainor,no,verse
vi-V-I-V,frog fractions soundtrack,rimushotto bungie jump,verse
vi-V-I-V,vivaldi,la folia,verse
vi-V-I-V,limahl,never ending story,verse
vi-V-I-V,max richter,on the nature of daylight,chorus
vi-V-I-vi,john williams,cantina band,verse
vi-V-I-vi,helloween,your turn,chorus
vi-V-vi-V,leila k,slow motion,chorus
vi-V-vi-V,nirvana,come as you are,verse
vi-V-vi-V,nightwish,the poet and the pendulum,chorus
vi-V-vi-V,dinka,lotus - soundprank remix,chorus
vi-V-vi-V,milky chance,stolen dance,chorus
vi-V-vi-V,david guetta,what i did for love,chorus
vi-V-vi-V,helloween,windmill,chorus
vi-V-vi-V,capcom,mega man 9 - plug man stage,verse
vi-V-vi-V,aage aleksandersen,fire pils og en pizza,verse
vi-V-vi-V,cave story,running hell,verse
vi-V-vi-IV,skyrim,dragonborn,chorus
vi-V-vi-IV,jonathan larson,seasons of love,verse
vi-V-ii-I,morandi,colors,chorus
vi-V-ii-vi,junior boys,first time,chorus
vi-V-ii-vi,monika brodka,granda,chorus
vi-V-ii-iii,aloe blacc,i need a dollar,chorus
vi-V-ii-V,cartoon network - steve patrick,my best friend plank,verse
vi-V-ii-V,jerry goldsmith,star trek main theme,verse
vi-V-ii-V,lady gaga,disco heaven,chorus
vi-I-V-IV,simon and garfunkel,bridge over troubled water,chorus
vi-I-V-IV,krewella,alive,chorus
vi-I-V-IV,the who,behind blue eyes,verse
vi-I-V-IV,styles and breeze,you're shining,chorus
vi-I-V-IV,magnetic fields,i've run away to join the fairies,verse
vi-I-V-IV,quinton barnes,there's no you,chorus
vi-I-V-IV,feed me and kill the noise,far away,verse
vi-I-V-IV,ti,dead and gone ft justin timberlake,chorus
vi-I-V-vi,pink floyd,time,verse
vi-I-V-vi,the begging sea,all we've got,verse
vi-I-V-vi,gill norris,forme - guy j pm mix,chorus
vi-I-V-vi,alestorm,shipwrecked,chorus
vi-I-V-vi,luc arbogast,nausicaa,verse
vi-I-V-vi,tenacious d,classico,verse
vi-I-V-ii,muse,hysteria,chorus
vi-I-V-ii,miley cyrus,wrecking ball,verse
vi-I-V-ii,major lazer,powerful ft ellie goulding and tarrus riley,chorus
vi-I-V-I,the lady in the radiator,in heaven everything is fine,verse
vi-I-V-I,takahashi yu,genjitsu to iu na no kaibutsu to tatakau monotachi,chorus
vi-I-V-I,twinklestars,rapikamu,chorus
vi-I-IV-V,the cure,lovesong,chorus
vi-I-IV-V,armin van buuren,sound of the drums,chorus
vi-I-IV-V,cool joke,undo-full-metal-alchemist-fma-op3,chorus
vi-I-IV-V,taylor swift,shake it off,verse
vi-I-IV-vi,rhythm heaven fever,remix 10,verse
vi-I-IV-I,death cab for cutie,i will follow you into the dark,chorus
vi-I-IV-I,jack johnson,flake,verse
vi-I-IV-I,royal republic,everybody wants to be an astronaut,chorus
vi-I-IV-I,frederic chopin,nocturne 1 in bb minor,verse
vi-I-IV-I,eric whitacre,sleep,verse
vi-I-IV-ii,thomas azier,red eyes - mike luck remix,chorus
vi-I-IV-ii,bela fleck,big country,chorus
vi-I-IV-ii,woodkid,i love you,verse
vi-I-vi-I,mumford and sons,little lion man,verse
vi-I-vi-I,yuko takehara,mega man 6 - tomahawk man stage,verse
vi-I-vi-V,jackson browne,doctor my eyes,chorus
vi-I-ii-IV,la roux,bulletproof,chorus
vi-I-ii-IV,chipzel,otis,verse
vi-I-ii-IV,oh land,helicopter,chorus
vi-I-ii-IV,tame impala,the moment,chorus
vi-I-ii-vi,native construct,chromatic aberration,chorus
vi-I-ii-I,nobuo uematsu,kefka's theme,chorus
vi-I-iii-IV,royksopp,royksopp forever,verse
vi-I-iii-IV,delphic,this momentary,chorus
vi-I-iii-vi,david guetta,titanium feat sia,verse
vi-I-iii-V,schmoyoho,just do it ft shia labeouf,chorus
vi-ii-V-I,queen,don't stop me now,verse
vi-ii-V-I,lana del rey,million dollar man,chorus
vi-ii-V-I,queen,don't stop me now,chorus
vi-ii-V-I,hyadain--sasaki sayaka,zzz------nichijou-ed-3,chorus
vi-ii-V-I,they might be giants,experimental film,verse
vi-ii-V-I,sawai miku,colorful - saenai heroine no sodatekata ed,verse
vi-ii-V-I,keytalk,ouka ranman,verse
vi-ii-V-I,shoji meguro,persona 4 - reach out to the truth,chorus
vi-ii-V-I,satoshi iwase,danganronpa - saisei,chorus
vi-ii-V-I,e-type,angels crying,chorus
vi-ii-V-I,renaud,mistral gagnant,verse
vi-ii-V-I,minami-ke tadaima op,shiawase high tension,chorus
vi-ii-V-IV,peter schilling,major tom - voellig losgeloest,verse
vi-ii-V-vi,verka serduchka,dancing lasha tumbai,chorus
vi-ii-vi-ii,sui generis,cancion para mi muerte,chorus
vi-ii-vi-ii,nobuo uematsu,final fantasy vi - dancing mad part 5,verse
vi-ii-vi-ii,shakira,loca ft dizzee rascal,chorus
vi-ii-vi-ii,sky ferreira,night time my time,verse
vi-ii-vi-ii,puffy amiyumi,teen titans theme,verse
vi-ii-vi-ii,puffy amiyumi,teen titans theme,chorus
vi-ii-vi-ii,panic at the disco,do you know what i'm seeing,chorus
vi-ii-vi-iii,tom odell,another love - dimitri vangelis and wyman remix,chorus
vi-ii-vi-iii,ralph vickers,crucified dreams - map14,verse
vi-ii-vi-iii,the living end,who's gonna save us,chorus
vi-ii-vi-5/6,band of skulls,i know what i am,chorus
vi-ii-I-V,hixxy,sacrifice,chorus
vi-ii-I-V,jamie cullum,i'm all over it,verse
vi-ii-I-V,chiddy bang,mind your manners,chorus
vi-ii-I-V,ahrix,nova,chorus
vi-ii-IV-V,wwe,real american,chorus
vi-ii-IV-V,aylictal,substandard,chorus
vi-ii-IV-V,ashlee simpson,pieces of me,verse
vi-ii-IV-I,queen,another one bites the dust,verse
vi-ii-IV-I,smashing pumpkins,tonight tonight,chorus
vi-ii-IV-I,the killers,human,chorus
vi-ii-IV-I,muse,endlessly,chorus
vi-ii-IV-vi,daniel bloom,katarakta ft mela koteluk,chorus
vi-ii-iii-vi,zombie nation and david whittaker,kernkraft 400 - stardust from c64 lazy jones,verse
vi-ii-iii-vi,johnny cash,ain't no grave,verse
vi-ii-iii-IV,perfume,chocolate disco,chorus
vi-iii-IV-V,the babys,every time i think of you,verse
vi-iii-IV-V,the strokes,reptilia,chorus
vi-iii-IV-V,dubvision,backlash,chorus
vi-iii-IV-V,miss a,only you,chorus
vi-iii-IV-V,zedd feat selena gomez,i want you to know,chorus
vi-iii-IV-I,moguai,champs,chorus
vi-iii-IV-I,miss a,only you,chorus
vi-iii-IV-I,marianas trench,pop 101,chorus
vi-iii-IV-vi,tom odell,another love - dimitri vangelis and wyman remix,chorus
vi-iii-vi-iii,kylie minogue,can't get you out of my head,chorus
vi-iii-vi-iii,sistar,alone,verse
vi-iii-vi-iii,nobuo uematsu,terra,verse
vi-iii-vi-ii,billy joel,goodnight saigon,verse
vi-iii-vi-ii,jay chou,little blacksmith in milan,verse
vi-iii-vi-ii,kill paris,to a new earth - gramatik remix,verse
vi-iii-vi-V,scott mckenzie,san francisco,chorus
vi-iii-V-I,pink floyd,hey you,verse
vi-iii-ii-vi,ralph vickers,crucified dreams - map14,verse
vi-iii-ii-V,rem,losing my religion,verse
vi-iii-ii-V,justin scharvona,croc the adventure begins,verse
vi-iii-ii-V,elmer bernstein,the magnificent seven theme,chorus
vi-iii-ii-V,electric light orchestria,rockaria,verse
vi-iii-ii-iii,miss a,only you,chorus
vi-iii-ii-I,famicomforever,tame trip,chorus
vi-iii-ii-5/6,helloween,forever and one,verse
V-vi-IV-I,the fray,you found me,chorus
V-vi-IV-I,lady gaga,poker face,chorus
V-vi-IV-I,inxs,beautiful girl,chorus
V-vi-IV-I,u2,stuck in a moment you can't get out of,verse
V-vi-IV-I,regina spektor,the calculation,chorus
V-vi-IV-I,ella eyre,if i go,chorus
V-vi-IV-I,jr jr,hypothetical,chorus
V-vi-IV-I,blink-182,here's your letter,chorus
V-vi-IV-V,the killers,somebody told me,chorus
V-vi-IV-V,scorpions,wind of change,chorus
V-vi-IV-V,eufonius,mag mell cuckool mix 2007 - clannad op,chorus
V-vi-IV-V,michael sembello,maniac,verse
V-vi-V-IV,daniel powter,bad day,chorus
V-vi-V-IV,lady gaga,applause,chorus
V-vi-V-IV,helloween,halloween,chorus
V-vi-V-IV,insan3lik3,the other day,chorus
V-vi-V-IV,callaway and rosta,rest of me,chorus
V-vi-V-IV,zun,the tiger-patterned vaisravana,chorus
V-vi-V-IV,savant,prelude,chorus
V-vi-V-vi,nintendo,blanka's theme,chorus
V-vi-V-vi,nintendo,guile's theme,chorus
V-vi-V-vi,andrew lloyd webber,phantom of the opera,verse
V-vi-V-vi,andrew lloyd webber,phantom of the opera,chorus
V-vi-V-vi,bill withers,ain't no sunshine,chorus
V-vi-V-vi,abba,dancing queen,verse
V-vi-V-vi,jake kaufman,shovel knight - of devious machinations,verse
V-vi-V-I,kwan hendry and soulcream,don't give up - nause remix,chorus
V-vi-V-I,geographer,kites,verse
V-vi-I-IV,fall out boy,centuries,chorus
V-vi-I-IV,kshmr,jammu,chorus
V-vi-I-IV,fleetwood mac,little lies,chorus
V-vi-I-V,kylie minogue,get outta my way,chorus
V-vi-I-ii,fall out boy,fourth of july,chorus
V-vi-iii-IV,walden,ciaco,chorus
V-vi-iii-IV,minami-ke tadaima op,shiawase high tension,verse
V-vi-iii-V,pinocchiop,nice to meet you mr earthling,chorus
V-I-IV-V,prguitarman -yamaha vocaloid,nyan cat - nyanyanya,chorus
V-I-IV-V,prguitarman -yamaha vocaloid,nyan cat - nyanyanya,verse
V-I-IV-V,the white stripes,offend in every way,verse
V-I-IV-V,rilo kiley,breakin' up,chorus
V-I-IV-I,schoolhouse rock,the preamble,verse
V-I-IV-I,fun,all alone,verse
V-I-IV-I,phil collins,you can't hurry love,chorus
V-I-IV-I,carmen twillie,circle of life,chorus
V-I-IV-I,cold chisel,khe sanh,verse
V-I-IV-I,weird al yankovic,midnight star,verse
V-I-IV-I,nintendo,beach bowl galaxy,chorus
V-I-IV-I,edith piaf,milord,chorus
V-I-IV-I,the muppets,mah na mah na,chorus
V-I-IV-I,paul and storm,opening band,verse
V-I-IV-vi,john mayer,walt graces submarine test january 1967,chorus
V-I-IV-vi,john mayer,walt graces submarine test january 1967,chorus
V-I-IV-vi,rascal flatts,bless the broken road,chorus
V-I-IV-vi,schmoyoho,dead giveaway,chorus
V-I-IV-vi,jackson 5,i want you back,verse
V-I-IV-vi,the world ends with you,deja vu,chorus
V-I-IV-vi,tim mcgraw,live like you were dying,chorus
V-I-IV-vi,cloud nothings,quieter today,verse
V-I-IV-vi,rex preston and miranda sykes,me and my sister the moon,verse
V-I-IV-vi,they might be giants,don't let's start,chorus
V-I-IV-ii,bon jovi,who says you can't go home,chorus
V-I-IV-ii,they might be giants,dead,verse
V-I-IV-ii,dom fera,deck'd,verse
V-I-IV-ii,axwell and ingrosso,sun is shining,chorus
V-I-IV-ii,rolling stones,mother's little helper,verse
V-I-IV-ii,motion city soundtrack,the future freaks me out,chorus
V-I-IV-ii,dave matthews band,the song that jane likes,verse
V-I-IV-ii,rex preston and miranda sykes,me and my sister the moon,verse
V-I-V-IV,simon and garfunkel,bridge over troubled water,chorus
V-I-V-IV,lynn redgrave,while i'm still young,verse
V-I-V-IV,pink floyd,hey you,verse
V-I-V-IV,sean kingston,fire burning,chorus
V-I-V-I,camille saint-saens,organ symphony no 3 op 78 - if i had words,chorus
V-I-V-I,david bowie,heroes,chorus
V-I-V-I,serbian soldiers,bog je srbin i on ce nas cuvati,verse
V-I-V-I,south park,o tannenbaum,chorus
V-I-V-I,crash test dummies,mmm mmm mmm mmm,verse
V-I-V-I,38 special,if i'd been the one,chorus
V-I-V-I,donna lewis,i love you always forever,chorus
V-I-V-vi,kelly clarkson,my grown up christmas wish,verse
V-I-V-vi,avril lavigne,sk8er boi,verse
V-I-V-vi,keiichi suzuki,eight melodies,chorus
V-I-vi-IV,johnathan coulton and ellen mclain,still alive,chorus
V-I-vi-IV,aerosmith,crazy,chorus
V-I-vi-IV,alan silvestri,forest gump theme,chorus
V-I-vi-IV,the beatles,all my loving,verse
V-I-vi-IV,nakatomi,children of the night,chorus
V-I-vi-IV,jay chou,secret,chorus
V-I-vi-IV,the muppets,rainbow connection,verse
V-I-vi-IV,debbie gibson,out of the blue,chorus
V-I-vi-IV,the gaslight anthem,blue dahlia,chorus
V-I-vi-ii,dusty springfield,i only want to be with you,verse
V-I-vi-ii,legend of zelda - ocarina of time,lost woods theme,chorus
V-I-vi-ii,elmer bernstein,the magnificent seven theme,verse
V-I-vi-ii,yotam perel,did you slip,chorus
V-I-vi-ii,riccardo cocciante,belle,chorus
V-I-vi-ii,kaizers orchestra,mr kaizers hans constanze og meg,chorus
V-I-vi-ii,franz schubert,der koenig in thule,verse
V-I-vi-V,oasis,don't look back in anger,verse
V-I-vi-V,righteous brothers,unchained melody,verse
V-I-vi-iii,david bowie,starman,chorus
V-I-vi-iii,elmer bernstein,the magnificent seven theme,chorus
V-I-ii-iii,nate ruess,great big storm,verse
V-I-ii-vi,mary hopkin,those were the days,chorus
V-I-ii-vi,monika brodka,varsovie,chorus
V-I-ii-IV,ricky skaggs and bruce hornsby,mandolin rain,chorus
V-I-ii-V,souleye,passion for exploring,chorus
V-I-ii-V,the ronettes,be my baby,verse
V-I-ii-V,the temptations,my girl,chorus
V-I-ii-V,biz markie,just a friend,chorus
V-I-56-vi,roberta flack,killing me softly,chorus
V-I-56-vi,jeff martin,flaming moe's,verse
V-I-56-vi,tangerine kitty,dumb ways to die,chorus
V-I-56-vi,regina spektor,laughing with,verse
V-I-56-vi,john stafford smith,the star-spangled banner,verse
V-I-56-vi,nintendo,earthbound zero - pollyanna,verse
V-I-56-vi,kristen bell,do you want to build a snowman,verse
V-I-56-vi,gwen stefani,the sweet escape,chorus
V-I-56-vi,new kids on the block,tonight,chorus
V-I-56-vi,the muppets,rainbow connection,verse
V-I-56-vi,chef boyardee,rolling can,verse
V-I-56-vi,dom fera,deck'd,verse
V-I-56-vi,bibi,love live - natsu owaranai de,chorus
V-I-56-vi,radiohead,let down,verse
V-I-56-vi,foster the people,helena beat,chorus
V-I-56-vi,nintendo,tetris attack - water stage,verse
V-I-56-vi,sia,move your body,chorus
V-I-56-vi,james taylor,carolina in my mind,chorus
V-I-56-IV,nick cave and the bad seeds,the ship song,chorus
V-IV-I-V,the beatles,lovely rita,chorus
V-IV-I-V,taylor swift,we are never ever getting back together,verse
V-IV-I-V,2pac,changes,verse
V-IV-I-V,audien,something better,chorus
V-IV-I-V,lady gaga,born this way,chorus
V-IV-I-V,the supremes,where did our love go,verse
V-IV-I-vi,the beatles,yellow submarine,verse
V-IV-I-vi,boards of canada,roygbiv,verse
V-IV-I-vi,parry gripp,space unicorn,chorus
V-IV-I-vi,am taxi,charissa,chorus
V-IV-I-vi,the shins,girl inform me,verse
V-IV-I-IV,roberta flack,killing me softly,chorus
V-IV-V-vi,bruce dickinson,man of sorrows,chorus
V-IV-V-vi,nigoro,mr explorer,chorus
V-IV-V-I,ingrid michaelson,the way i am,verse
V-IV-V-I,koji kondo,karkariko village,verse
V-IV-V-I,madeon,home,verse
V-IV-V-I,tomoko sasaki,song of courage,chorus
V-IV-V-I,foster the people,helena beat,chorus
V-IV-V-I,the weepies,be my honeypie,chorus
V-IV-V-IV,the rolling stones,time is on my side,chorus
V-IV-V-IV,koji kondo,link to the past - minigame theme,verse
V-IV-V-IV,pokemon,vs gym leader,chorus
V-IV-V-IV,m83,ok pal,chorus
V-IV-V-IV,tame impala,reality in motion,chorus
V-IV-vi-I,gershon kingsley,popcorn,chorus
V-IV-vi-I,soundprank,animus,chorus
V-IV-vi-I,kwabs,walk,chorus
V-IV-iii-vi,zedd,follow you down,chorus
V-IV-iii-vi,magnetic fields,i've run away to join the fairies,verse
V-IV-iii-vi,seventeen and ailee,q and a,chorus
V-IV-iii-ii,robin thicke,blurred lines,chorus
V-IV-iii-ii,robin thicke,blurred lines,verse
V-ii-IV-I,misterwives,reflections,chorus
V-ii-IV-I,simon and garfunkel,scarborough fair - canticle,verse
V-ii-IV-V,game freak,vs wild pokemon - unova,verse
V-ii-IV-V,scribit,tropic,chorus
V-ii-IV-V,oh land,speak out now,chorus
V-ii-IV-V,justin bieber,sorry,chorus
V-ii-vi-I,split enz,i got you,chorus
V-ii-vi-I,jack u,where are u now feat justin bieber,chorus
V-ii-vi-I,selena gomez,same old love,verse
V-ii-vi-I,eric whitacre,sleep,verse
V-ii-vi-I,jake kaufman,strike the earth,chorus
V-ii-vi-V,split enz,i got you,chorus
V-ii-I-V,au5,atlantis,chorus
V-ii-I-IV,adele,turning tables,chorus
